E,L = 100km
0.0960237678259,0.9071699592378036
0.0965238929197,0.9071100224323324
0.0970240180135,0.9070634733523163
0.0975241431073,0.9070299231506729
0.0980242682012,0.9070089910671604
0.098524393295,0.9070003043891883
0.0990245183888,0.9070034984021883
0.0995246434826,0.9070182163305444
0.100024768576,0.9070441092700146
0.10052489367,0.907080836112504
0.101025018764,0.9071280634639918
0.101525143858,0.9071854655563529
0.102025268952,0.9072527241537663
0.102525394046,0.907329528454343
0.103025519139,0.907415574987566
0.103525644233,0.9075105675080876
0.104025769327,0.9076142168863875
0.104525894421,0.9077262409967561
0.105026019515,0.9078463646030329
0.105526144608,0.9079743192424952
0.106026269702,0.9081098431082588
0.106526394796,0.9082526809305286
0.10702651989,0.9084025838570008
0.107526644984,0.9085593093327025
0.108026770078,0.9087226209795237
0.108526895171,0.9088922884756777
0.109027020265,0.9090680874353041
0.109527145359,0.9092497992884104
0.110027270453,0.9094372111613301
0.110527395547,0.9096301157578575
0.11102752064,0.9098283112412052
0.111527645734,0.9100316011169174
0.112027770828,0.9102397941168534
0.112527895922,0.9104527040843517
0.113028021016,0.9106701498606657
0.11352814611,0.9108919551727557
0.114028271203,0.9111179485225135
0.114528396297,0.911347963077481
0.115028521391,0.911581836563123
0.115528646485,0.9118194111567008
0.116028771579,0.9120605333827901
0.116528896673,0.9123050540104771
0.117029021766,0.9125528279522638
0.11752914686,0.9128037141647046
0.118029271954,0.9130575755507941
0.118529397048,0.9133142788641191
0.119029522142,0.913573694614785
0.119529647235,0.9138356969771225
0.120029772329,0.9141001636991756
0.120529897423,0.9143669760139711
0.121030022517,0.914636018552565
0.121530147611,0.9149071792588578
0.122030272705,0.9151803493061713
0.122530397798,0.9154554230155738
0.123030522892,0.9157322977759407
0.123530647986,0.916010873965735
0.12403077308,0.9162910548764909
0.124530898174,0.9165727466379815
0.125031023267,0.9168558581450514
0.125531148361,0.9171403009860927
0.126031273455,0.9174259893731436
0.126531398549,0.9177128400735851
0.127031523643,0.9180007723434138
0.127531648737,0.9182897078620662
0.12803177383,0.9185795706687685
0.128531898924,0.9188702871003898
0.129032024018,0.9191617857307686
0.129532149112,0.9194539973114917
0.130032274206,0.9197468547140949
0.130532399299,0.9200402928736632
0.131032524393,0.9203342487338002
0.131532649487,0.9206286611929446
0.132032774581,0.9209234710520033
0.132532899675,0.9212186209632779
0.133033024769,0.9215140553806564
0.133533149862,0.9218097205110454
0.134033274956,0.9221055642670153
0.13453340005,0.9224015362206344
0.135033525144,0.922697587558465
0.135533650238,0.9229936710376977
0.136033775331,0.9232897409433966
0.136533900425,0.9235857530468334
0.137034025519,0.9238816645648846
0.137534150613,0.9241774341204663
0.138034275707,0.9244730217039862
0.138534400801,0.9247683886357868
0.139034525894,0.9250634975295571
0.139534650988,0.9253583122566912
0.140034776082,0.9256527979115698
0.140534901176,0.9259469207777457
0.14103502627,0.9262406482950065
0.141535151364,0.9265339490273004
0.142035276457,0.9268267926314968
0.142535401551,0.9271191498269683
0.143035526645,0.9274109923659679
0.143535651739,0.9277022930047873
0.144035776833,0.9279930254756731
0.144535901926,0.9282831644594833
0.14503602702,0.9285726855590672
0.145536152114,0.9288615652733485
0.146036277208,0.9291497809720948
0.146536402302,0.9294373108713564
0.147036527396,0.9297241340095579
0.147536652489,0.9300102302242246
0.148036777583,0.9302955801293291
0.148536902677,0.9305801650932417
0.149037027771,0.9308639672172687
0.149537152865,0.9311469693147645
0.150037277958,0.9314291548908024
0.150537403052,0.9317105081223881
0.151037528146,0.9319910138392058
0.15153765324,0.9322706575048785
0.152037778334,0.9325494251987322
0.152537903428,0.9328273035980503
0.153038028521,0.9331042799608046
0.153538153615,0.9333803421088513
0.154038278709,0.9336554784115798
0.154538403803,0.9339296777700018
0.155038528897,0.9342029296012703
0.15553865399,0.9344752238236155
0.156038779084,0.9347465508416888
0.156538904178,0.9350169015323023
0.157039029272,0.9352862672305544
0.157539154366,0.9355546397163308
0.15803927946,0.9358220112011713
0.158539404553,0.9360883743154926
0.159039529647,0.9363537220961586
0.159539654741,0.9366180479743862
0.160039779835,0.9368813457639809
0.160539904929,0.9371436096498923
0.161040030023,0.9374048341770804
0.161540155116,0.9376650142396847
0.16204028021,0.9379241450704887
0.162540405304,0.938182222230671
0.163040530398,0.9384392415998362
0.163540655492,0.9386951993663175
0.164040780585,0.9389500920177446
0.164540905679,0.9392039163318681
0.165041030773,0.9394566693676355
0.165541155867,0.9397083484565116
0.166041280961,0.9399589511940355
0.166541406055,0.9402084754316091
0.167041531148,0.9404569192685114
0.167541656242,0.9407042810441301
0.168041781336,0.9409505593304084
0.16854190643,0.9411957529244973
0.169042031524,0.9414398608416114
0.169542156617,0.9416828823080793
0.170042281711,0.9419248167545873
0.170542406805,0.9421656638096073
0.171042531899,0.942405423293007
0.171542656993,0.9426440952098355
0.172042782087,0.9428816797442808
0.17254290718,0.9431181772537944
0.173043032274,0.9433535882633775
0.173543157368,0.943587913460026
0.174043282462,0.9438211536873291
0.174543407556,0.9440533099402173
0.175043532649,0.9442843833598562
0.175543657743,0.9445143752286824
0.176043782837,0.9447432869655765
0.176543907931,0.9449711201211713
0.177044033025,0.9451978763732899
0.177544158119,0.9454235575225111
0.178044283212,0.9456481654878583
0.178544408306,0.94587170230261
0.1790445334,0.946094170110225
0.179544658494,0.9463155711603844
0.180044783588,0.9465359078051422
0.180544908682,0.9467551824951851
0.181045033775,0.9469733977761969
0.181545158869,0.947190556285326
0.182045283963,0.9474066607477503
0.182545409057,0.9476217139733413
0.183045534151,0.9478357188534209
0.183545659244,0.9480486783576102
0.184045784338,0.9482605955307679
0.184545909432,0.9484714734900146
0.185046034526,0.9486813154218429
0.18554615962,0.9488901245793081
0.186046284714,0.9490979042793003
0.186546409807,0.9493046578998935
0.187046534901,0.9495103888777708
0.187546659995,0.9497151007057232
0.188046785089,0.9499187969302197
0.188546910183,0.9501214811490482
0.189047035276,0.9503231570090231
0.18954716037,0.9505238282037606
0.190047285464,0.9507234984715157
0.190547410558,0.9509221715930849
0.191047535652,0.9511198513897675
0.191547660746,0.9513165417213871
0.192047785839,0.9515122464843704
0.192547910933,0.9517069696098828
0.193048036027,0.9519007150620173
0.193548161121,0.9520934868360382
0.194048286215,0.9522852889566747
0.194548411308,0.9524761254764664
0.195048536402,0.9526660004741568
0.195548661496,0.9528549180531345
0.19604878659,0.9530428823399212
0.196548911684,0.9532298974827043
0.197049036778,0.9534159676499135
0.197549161871,0.9536010970288409
0.198049286965,0.9537852898243006
0.198549412059,0.9539685502573312
0.199049537153,0.9541508825639358
0.199549662247,0.9543322909938613
0.200049787341,0.9545127798094142
0.200549912434,0.9546923532843133
0.201050037528,0.954871015702577
0.201550162622,0.9550487713574455
0.202050287716,0.9552256245503357
0.20255041281,0.9554015795898292
0.203050537903,0.9555766407906916
0.203550662997,0.9557508124729224
0.204050788091,0.9559240989608349
0.204550913185,0.9560965045821651
0.205051038279,0.9562680336672094
0.205551163373,0.9564386905479889
0.206051288466,0.9566084795574411
0.20655141356,0.9567774050286376
0.207051538654,0.9569454712940271
0.207551663748,0.9571126826847026
0.208051788842,0.9572790435296936
0.208551913935,0.9574445581552802
0.209052039029,0.9576092308843314
0.209552164123,0.9577730660356641
0.210052289217,0.9579360679234246
0.210552414311,0.9580982408564904
0.211052539405,0.9582595891378922
0.211552664498,0.9584201170642567
0.212052789592,0.9585798289252664
0.212552914686,0.9587387290031408
0.21305303978,0.9588968215721341
0.213553164874,0.9590541108980501
0.214053289967,0.9592106012377762
0.214553415061,0.959366296838832
0.215053540155,0.9595212019389356
0.215553665249,0.9596753207655854
0.216053790343,0.9598286575356564
0.216553915437,0.9599812164550124
0.21705404053,0.9601330017181327
0.217554165624,0.9602840175077518
0.218054290718,0.9604342679945146
0.218554415812,0.960583757336643
0.219054540906,0.960732489679617
0.219554665999,0.9608804691558677
0.220054791093,0.9610276998844822
0.220554916187,0.9611741859709217
0.221055041281,0.9613199315067498
0.221555166375,0.961464940569372
0.222055291469,0.961609217221788
0.222555416562,0.9617527655123524
0.223055541656,0.9618955894745468
0.22355566675,0.9620376931267615
0.224055791844,0.9621790804720879
0.224555916938,0.962319755498119
0.225056042032,0.9624597221767601
0.225556167125,0.9625989844640479
0.226056292219,0.9627375462999783
0.226556417313,0.9628754116083434
0.227056542407,0.9630125842965752
0.227556667501,0.9631490682555989
0.228056792594,0.9632848673596924
0.228556917688,0.9634199854663547
0.229057042782,0.9635544264161804
0.229557167876,0.9636881940327419
0.23005729297,0.9638212921224785
0.230557418064,0.9639537244745916
0.231057543157,0.9640854948609471
0.231557668251,0.9642166070359833
0.232057793345,0.9643470647366258
0.232557918439,0.9644768716822071
0.233058043533,0.9646060315743933
0.233558168626,0.9647345480971151
0.23405829372,0.9648624249165053
0.234558418814,0.9649896656808405
0.235058543908,0.9651162740204885
0.235558669002,0.9652422535478608
0.236058794096,0.9653676078573687
0.236558919189,0.9654923405253862
0.237059044283,0.9656164551102145
0.237559169377,0.9657399551520537
0.238059294471,0.9658628441729763
0.238559419565,0.9659851256769068
0.239059544658,0.9661068031496037
0.239559669752,0.9662278800586463
0.240059794846,0.9663483598534245
0.24055991994,0.9664682459651326
0.241060045034,0.9665875418067669
0.241560170128,0.9667062507731257
0.242060295221,0.9668243762408137
0.242560420315,0.9669419215682484
0.243060545409,0.9670588900956705
0.243560670503,0.9671752851451567
0.244060795597,0.9672911100206356
0.244560920691,0.9674063680079062
0.245061045784,0.9675210623746592
0.245561170878,0.9676351963705005
0.246061295972,0.9677487732269784
0.246561421066,0.9678617961576108
0.24706154616,0.9679742683579179
0.247561671253,0.968086193005454
0.248061796347,0.9681975732598438
0.248561921441,0.9683084122628196
0.249062046535,0.9684187131382611
0.249562171629,0.9685284789922364
0.250062296723,0.9686377129130455
0.250562421816,0.9687464179712656
0.25106254691,0.9688545972197979
0.251562672004,0.9689622536939162
0.252062797098,0.9690693904113166
0.252562922192,0.9691760103721699
0.253063047285,0.9692821165591745
0.253563172379,0.9693877119376106
0.254063297473,0.969492799455397
0.254563422567,0.9695973820431478
0.255063547661,0.9697014626142312
0.255563672755,0.9698050440648294
0.256063797848,0.9699081292739995
0.256563922942,0.9700107211037354
0.257064048036,0.9701128223990317
0.25756417313,0.9702144359879469
0.258064298224,0.970315564681669
0.258564423317,0.9704162112745823
0.259064548411,0.970516378544333
0.259564673505,0.9706160692518986
0.260064798599,0.9707152861416554
0.260564923693,0.9708140319414486
0.261065048787,0.9709123093626623
0.26156517388,0.9710101211002905
0.262065298974,0.9711074698330086
0.262565424068,0.9712043582232454
0.263065549162,0.9713007889172566
0.263565674256,0.9713967645451973
0.26406579935,0.9714922877211966
0.264565924443,0.9715873610434314
0.265066049537,0.9716819870942018
0.265566174631,0.9717761684400065
0.266066299725,0.9718699076316176
0.266566424819,0.9719632072041582
0.267066549912,0.9720560696771777
0.267566675006,0.9721484975547292
0.2680668001,0.9722404933254465
0.268566925194,0.9723320594626215
0.269067050288,0.9724231984242822
0.269567175382,0.9725139126532701
0.270067300475,0.9726042045773192
0.270567425569,0.9726940766091334
0.271067550663,0.9727835311464659
0.271567675757,0.9728725705721971
0.272067800851,0.9729611972544143
0.272567925944,0.9730494135464902
0.273068051038,0.9731372217871617
0.273568176132,0.9732246243006096
0.274068301226,0.9733116233965375
0.27456842632,0.9733982213702513
0.275068551414,0.9734844205027383
0.275568676507,0.9735702230607463
0.276068801601,0.9736556312968633
0.276568926695,0.9737406474495969
0.277069051789,0.9738252737434532
0.277569176883,0.9739095123890161
0.278069301976,0.973993365583027
0.27856942707,0.9740768355084628
0.279069552164,0.9741599243346163
0.279569677258,0.9742426342171742
0.280069802352,0.9743249672982963
0.280569927446,0.9744069257066943
0.281070052539,0.9744885115577101
0.281570177633,0.9745697269533945
0.282070302727,0.9746505739825856
0.282570427821,0.9747310547209868
0.283070552915,0.9748111712312448
0.283570678009,0.9748909255630276
0.284070803102,0.974970319753102
0.284570928196,0.9750493558254112
0.28507105329,0.9751280357911518
0.285571178384,0.9752063616488512
0.286071303478,0.9752843353844443
0.286571428571,0.9753619589713498
0.287071553665,0.9754392343705472
0.287571678759,0.9755161635306526
0.288071803853,0.9755927483879943
0.288571928947,0.975668990866689
0.289072054041,0.9757448928787171
0.289572179134,0.9758204563239977
0.290072304228,0.9758956830904635
0.290572429322,0.9759705750541352
0.291072554416,0.9760451340791965
0.29157267951,0.9761193620180673
0.292072804603,0.9761932607114779
0.292572929697,0.9762668319885429
0.293073054791,0.9763400776668335
0.293573179885,0.9764129995524509
0.294073304979,0.9764855994400986
0.294573430073,0.9765578791131554
0.295073555166,0.9766298403437461
0.29557368026,0.9767014848928143
0.296073805354,0.9767728145101932
0.296573930448,0.9768438309346766
0.297074055542,0.9769145358940899
0.297574180635,0.9769849311053599
0.298074305729,0.9770550182745854
0.298574430823,0.9771247990971066
0.299074555917,0.9771942752575746
0.299574681011,0.9772634484300204
0.300074806105,0.9773323202779236
0.300574931198,0.9774008924542804
0.301075056292,0.9774691666016724
0.301575181386,0.9775371443523336
0.30207530648,0.9776048273282182
0.302575431574,0.9776722171410669
0.303075556668,0.9777393153924744
0.303575681761,0.9778061236739553
0.304075806855,0.9778726435670096
0.304575931949,0.9779388766431892
0.305076057043,0.9780048244641625
0.305576182137,0.9780704885817794
0.30607630723,0.9781358705381358
0.306576432324,0.9782009718656381
0.307076557418,0.9782657940870667
0.307576682512,0.9783303387156397
0.308076807606,0.9783946072550758
0.3085769327,0.978458601199657
0.309077057793,0.9785223220342917
0.309577182887,0.9785857712345756
0.310077307981,0.9786489502668547
0.310577433075,0.9787118605882855
0.311077558169,0.9787745036468968
0.311577683262,0.9788368808816498
0.312077808356,0.9788989937224988
0.31257793345,0.9789608435904508
0.313078058544,0.9790224318976252
0.313578183638,0.9790837600473132
0.314078308732,0.9791448294340362
0.314578433825,0.979205641443605
0.315078558919,0.9792661974531771
0.315578684013,0.9793264988313154
0.316078809107,0.9793865469380447
0.316578934201,0.9794463431249097
0.317079059294,0.9795058887350315
0.317579184388,0.9795651851031635
0.318079309482,0.9796242335557479
0.318579434576,0.9796830354109716
0.31907955967,0.9797415919788208
0.319579684764,0.9797999045611373
0.320079809857,0.9798579744516716
0.320579934951,0.9799158029361382
0.321080060045,0.9799733912922699
0.321580185139,0.9800307407898702
0.322080310233,0.9800878526908676
0.322580435326,0.9801447282493685
0.32308056042,0.9802013687117094
0.323580685514,0.9802577753165093
0.324080810608,0.9803139492947218
0.324580935702,0.9803698918696867
0.325081060796,0.9804256042571813
0.325581185889,0.9804810876654708
0.326081310983,0.98053634329536
0.326581436077,0.9805913723402425
0.327081561171,0.9806461759861513
0.327581686265,0.9807007554118081
0.328081811359,0.9807551117886728
0.328581936452,0.9808092462809924
0.329082061546,0.9808631600458496
0.32958218664,0.9809168542332113
0.330082311734,0.9809703299859763
0.330582436828,0.9810235884400235
0.331082561921,0.9810766307242585
0.331582687015,0.9811294579606615
0.332082812109,0.9811820712643334
0.332582937203,0.9812344717435426
0.333083062297,0.9812866604997711
0.333583187391,0.9813386386277599
0.334083312484,0.981390407215555
0.334583437578,0.9814419673445526
0.335083562672,0.9814933200895432
0.335583687766,0.9815444665187572
0.33608381286,0.9815954076939087
0.336583937953,0.9816461446702395
0.337084063047,0.9816966784965625
0.337584188141,0.981747010215306
0.338084313235,0.9817971408625555
0.338584438329,0.9818470714680976
0.339084563423,0.9818968030554618
0.339584688516,0.9819463366419632
0.34008481361,0.9819956732387438
0.340584938704,0.9820448138508151
0.341085063798,0.9820937594770982
0.341585188892,0.9821425111104661
0.342085313985,0.9821910697377835
0.342585439079,0.9822394363399477
0.343085564173,0.9822876118919291
0.343585689267,0.9823355973628105
0.344085814361,0.9823833937158274
0.344585939455,0.9824310019084067
0.345086064548,0.9824784228922065
0.345586189642,0.9825256576131547
0.346086314736,0.9825727070114871
0.34658643983,0.9826195720217865
0.347086564924,0.9826662535730201
0.347586690018,0.9827127525885777
0.348086815111,0.9827590699863088
0.348586940205,0.9828052066785602
0.349087065299,0.9828511635722128
0.349587190393,0.9828969415687183
0.350087315487,0.982942541564136
0.35058744058,0.9829879644491682
0.351087565674,0.9830332111091974
0.351587690768,0.9830782824243207
0.352087815862,0.9831231792693861
0.352587940956,0.9831679025140275
0.35308806605,0.9832124530226997
0.353588191143,0.9832568316547128
0.354088316237,0.9833010392642669
0.354588441331,0.9833450767004868
0.355088566425,0.9833889448074548
0.355588691519,0.9834326444242457
0.356088816612,0.9834761763849595
0.356588941706,0.9835195415187551
0.3570890668,0.983562740649883
0.357589191894,0.9836057745977185
0.358089316988,0.9836486441767937
0.358589442082,0.9836913501968303
0.359089567175,0.9837338934627717
0.359589692269,0.9837762747748149
0.360089817363,0.9838184949284415
0.360589942457,0.9838605547144502
0.361090067551,0.9839024549189871
0.361590192644,0.9839441963235773
0.362090317738,0.9839857797051553
0.362590442832,0.9840272058360957
0.363090567926,0.9840684754842434
0.36359069302,0.9841095894129441
0.364090818114,0.9841505483810736
0.364590943207,0.9841913531430682
0.365091068301,0.9842320044489533
0.365591193395,0.9842725030443737
0.366091318489,0.9843128496706219
0.366591443583,0.9843530450646671
0.367091568677,0.9843930899591842
0.36759169377,0.9844329850825817
0.368091818864,0.9844727311590304
0.368591943958,0.9845123289084916
0.369092069052,0.9845517790467441
0.369592194146,0.9845910822854126
0.370092319239,0.9846302393319951
0.370592444333,0.9846692508898899
0.371092569427,0.9847081176584226
0.371592694521,0.9847468403328732
0.372092819615,0.9847854196045029
0.372592944709,0.9848238561605802
0.373093069802,0.9848621506844074
0.373593194896,0.9849003038553469
0.37409331999,0.9849383163488464
0.374593445084,0.984976188836466
0.375093570178,0.9850139219859022
0.375593695271,0.9850515164610144
0.376093820365,0.9850889729218495
0.376593945459,0.9851262920246673
0.377094070553,0.9851634744219651
0.377594195647,0.9852005207625023
0.378094320741,0.9852374316913253
0.378594445834,0.9852742078497911
0.379094570928,0.9853108498755924
0.379594696022,0.9853473584027804
0.380094821116,0.9853837340617898
0.38059494621,0.9854199774794616
0.381095071303,0.9854560892790668
0.381595196397,0.9854920700803297
0.382095321491,0.985527920499451
0.382595446585,0.9855636411491311
0.383095571679,0.9855992326385923
0.383595696773,0.9856346955736016
0.384095821866,0.9856700305564938
0.38459594696,0.9857052381861929
0.385096072054,0.9857403190582349
0.385596197148,0.9857752737647895
0.386096322242,0.985810102894682
0.386596447336,0.985844807033415
0.387096572429,0.9858793867631903
0.387596697523,0.9859138426629295
0.388096822617,0.9859481753082957
0.388596947711,0.9859823852717149
0.389097072805,0.9860164731223964
0.389597197898,0.9860504394263535
0.390097322992,0.9860842847464248
0.390597448086,0.9861180096422941
0.39109757318,0.9861516146705109
0.391597698274,0.9861851003845108
0.392097823368,0.986218467334635
0.392597948461,0.9862517160681511
0.393098073555,0.9862848471292719
0.393598198649,0.986317861059176
0.394098323743,0.9863507583960263
0.394598448837,0.9863835396749902
0.39509857393,0.9864162054282581
0.395598699024,0.9864487561850637
0.396098824118,0.9864811924717009
0.396598949212,0.9865135148115447
0.397099074306,0.9865457237250689
0.3975991994,0.9865778197298642
0.398099324493,0.9866098033406581
0.398599449587,0.9866416750693312
0.399099574681,0.9866734354249372
0.399599699775,0.98670508491372
0.400099824869,0.9867366240391315
0.400599949962,0.9867680533018499
0.401100075056,0.9867993731997969
0.40160020015,0.9868305842281555
0.402100325244,0.9868616868793875
0.402600450338,0.9868926816432503
0.403100575432,0.9869235690068145
0.403600700525,0.9869543494544809
0.404100825619,0.9869850234679972
0.404600950713,0.9870155915264751
0.405101075807,0.9870460541064068
0.405601200901,0.9870764116816811
0.406101325994,0.9871066647236012
0.406601451088,0.9871368137008996
0.407101576182,0.9871668590797548
0.407601701276,0.9871968013238079
0.40810182637,0.9872266408941781
0.408601951464,0.9872563782494785
0.409102076557,0.9872860138458324
0.409602201651,0.9873155481368879
0.410102326745,0.9873449815738351
0.410602451839,0.9873743146054199
0.411102576933,0.9874035476779605
0.411602702027,0.9874326812353618
0.41210282712,0.9874617157191311
0.412602952214,0.987490651568393
0.413103077308,0.9875194892199041
0.413603202402,0.9875482291080679
0.414103327496,0.9875768716649496
0.414603452589,0.9876054173202906
0.415103577683,0.9876338665015231
0.415603702777,0.9876622196337843
0.416103827871,0.9876904771399311
0.416603952965,0.9877186394405538
0.417104078059,0.9877467069539906
0.417604203152,0.9877746800963413
0.418104328246,0.9878025592814813
0.41860445334,0.9878303449210758
0.419104578434,0.9878580374245929
0.419604703528,0.9878856371993174
0.420104828621,0.9879131446503647
0.420604953715,0.9879405601806938
0.421105078809,0.9879678841911208
0.421605203903,0.9879951170803322
0.422105328997,0.9880222592448977
0.422605454091,0.9880493110792841
0.423105579184,0.9880762729758672
0.423605704278,0.9881031453249455
0.424105829372,0.9881299285147525
0.424605954466,0.9881566229314699
0.42510607956,0.9881832289592396
0.425606204653,0.9882097469801769
0.426106329747,0.9882361773743824
0.426606454841,0.9882625205199544
0.427106579935,0.9882887767930019
0.427606705029,0.9883149465676556
0.428106830123,0.988341030216081
0.428606955216,0.9883670281084901
0.42910708031,0.988392940613153
0.429607205404,0.9884187680964105
0.430107330498,0.988444510922685
0.430607455592,0.9884701694544931
0.431107580686,0.9884957440524563
0.431607705779,0.9885212350753134
0.432107830873,0.9885466428799314
0.432607955967,0.988571967821317
0.433108081061,0.9885972102526279
0.433608206155,0.9886223705251842
