E,L = 180km,L = 200km,L = 300km
0.189094094094,0.9078528893670603,0.9074289224820684,0.9629154966099432
0.191095095095,0.9081484439189532,0.9072398373557305,0.9605598461963446
0.193096096096,0.9084798036202463,0.9071074696648918,0.9582348476630491
0.195097097097,0.9088442962660255,0.9070286118987503,0.9559458391149933
0.197098098098,0.9092393989693516,0.907000186390694,0.9536974893522854
0.199099099099,0.9096627316386623,0.907019244247099,0.951493850213537
0.2011001001,0.9101120505096346,0.907082963606595,0.9493384063772942
0.203101101101,0.9105852417736456,0.9071886473534905,0.9472341225252321
0.205102102102,0.9110803153363646,0.9073337203920212,0.9451834878238147
0.207103103103,0.911595398732723,0.9075157265731604,0.9431885577235345
0.209104104104,0.912128731218362,0.9077323253526739,0.9412509931083333
0.211105105105,0.912678658052486,0.9079812882476888,0.9393720968538202
0.213106106106,0.9132436249827234,0.9082604951490925,0.9375528478726872
0.215107107107,0.9138221729389797,0.9085679305384002,0.9357939327403535
0.217108108108,0.9144129329402748,0.9089016796501849,0.9340957750042405
0.219109109109,0.9150146212160821,0.9092599246146024,0.9324585622869805
0.22111011011,0.9156260345416626,0.909640940608865,0.9308822712979308
0.223111111111,0.9162460457852484,0.9100430920415875,0.9293666908691498
0.225112112112,0.9168735996636048,0.9104648287896785,0.9279114431319814
0.227113113113,0.9175077087014593,0.9109046825037804,0.9265160029489301
0.229114114114,0.9181474493894712,0.9113612629951049,0.9251797157129614
0.231115115115,0.9187919585347957,0.9118332547137955,0.9239018136229641
0.233116116116,0.9194404297978442,0.912319413326637,0.922681430540099
0.235117117117,0.9200921104085233,0.9128185623999393,0.9215176155253127
0.237118118118,0.920746298055031,0.9133295901917493,0.9204093451535577
0.239119119119,0.9214023379381824,0.9138514465561077,0.919355534695358
0.24112012012,0.9220596199842019,0.9143831399608691,0.918355048251386
0.243121121121,0.9227175762089557,0.9149237346195883,0.9174067079207425
0.245122122122,0.9233756782266753,0.9154723477371373,0.9165093020787312
0.247123123123,0.9240334348963564,0.9160281468680138,0.9156615928351252
0.249124124124,0.9246903900991654,0.9165903473857352,0.9148623227392721
0.251125125125,0.9253461206403746,0.9171582100612401,0.9141102207939165
0.253126126126,0.9260002342695437,0.9177310387478548,0.9134040078353263
0.255127127127,0.9266523678128832,0.9183081781700798,0.9127424013332355
0.257128128128,0.9273021854119576,0.9188890118132353,0.9121241196602337
0.259129129129,0.9279493768631155,0.919472959910832,0.9115478858765782
0.26113013013,0.9285936560522685,0.9200594775264157,0.9110124310729487
0.263131131131,0.9292347594798728,0.9206480527265629,0.9105164973104238
0.265132132132,0.9298724448711986,0.921238204841656,0.9100588401939205
0.267133133133,0.9305064898672007,0.9218294828110624,0.9096382311124928
0.269134134134,0.931136690791529,0.9224214636093505,0.9092534591772364
0.271135135135,0.931762861489434,0.9230137507502088,0.9089033328850737
0.273136136136,0.932384832234535,0.9236059728647869,0.9085866815343941
0.275137137137,0.933002448699627,0.9241977823512377,0.9083023564163959
0.277138138138,0.9336155709878936,0.9247888540923167,0.9080492318039908
0.279139139139,0.9342240727210922,0.9253788842379719,0.9078262057583064
0.28114014014,0.9348278401814536,0.9259675890499559,0.9076322007711215
0.283141141141,0.935426771504218,0.9265547038055738,0.9074661642600076
0.285142142142,0.9360207759178943,0.9271399817577882,0.9073270689315013
0.287143143143,0.9366097730294896,0.9277231931489944,0.9072139130263012
0.289144144144,0.9371936921521105,0.9283041242758826,0.9071257204592544
0.291145145145,0.9377724716724787,0.9288825766029041,0.9070615408657676
0.293146146146,0.9383460584560462,0.9294583659219567,0.9070204495652352
0.295147147147,0.9389144072875194,0.9300313215560059,0.9070015474511275
0.297148148148,0.939477480344733,0.9306012856044528,0.9070039608164963
0.299149149149,0.9400352467039267,0.9311681122281585,0.9070268411228566
0.30115015015,0.9405876818745912,0.9317316669721246,0.9070693647196586
0.303151151151,0.9411347673621546,0.9322918261239221,0.907130732520893
0.305152152152,0.9416764902568807,0.9328484761060483,0.9072101696447451
0.307153153153,0.9422128428474446,0.9334015129004755,0.907306925021653
0.309154154154,0.9427438222577377,0.9339508415037407,0.907420270975599
0.311155155155,0.9432694301055445,0.934496375411,0.9075495027829943
0.313156156156,0.9437896721818028,0.9350380361275503,0.9076939382130776
0.315157157157,0.9443045581492441,0.9355757527063969,0.9078529170533572
0.317158158158,0.9448141012592742,0.9361094613105089,0.9080258006232605
0.319159159159,0.9453183180860243,0.9366391047984777,0.9082119712788287
0.32116016016,0.9458172282765628,0.9371646323323574,0.9084108319109907
0.323161161161,0.9463108543163201,0.9376859990065238,0.9086218054396793
0.325162162162,0.9467992213088323,0.938203165496452,0.9088443343058024
0.327163163163,0.9472823567689614,0.938716097726366,0.9090778799628556
0.329164164164,0.9477602904288014,0.9392247665547683,0.9093219223697577
0.331165165165,0.9482330540555246,0.9397291474769086,0.9095759594863019
0.333166166166,0.9487006812804653,0.9402292203432989,0.9098395067724487
0.335167167167,0.9491632074387818,0.9407249690934271,0.9101120966925309
0.337168168168,0.9496206694190742,0.9412163815038693,0.9103932782253008
0.339169169169,0.950073105522372,0.941703448950038,0.9106826163806294
0.34117017017,0.9505205553299416,0.9421861661808458,0.9109796917235446
0.343171171171,0.9509630595793946,0.9426645311056021,0.9112840999062035
0.345172172172,0.9514006600486086,0.9431385445924942,0.9115954512082898
0.347173173173,0.9518333994470001,0.9436082102780406,0.9119133700862558
0.349174174174,0.9522613213137188,0.9440735343869341,0.9122374947317426
0.351175175175,0.9526844699223531,0.9445345255617257,0.9125674766394535
0.353176176176,0.9531028901917659,0.9449911947018264,0.9129029801846884
0.355177177177,0.953516627602697,0.9454435548113338,0.9132436822107001
0.357178178178,0.9539257281197947,0.9458916208552153,0.9135892716259771
0.359179179179,0.9543302381187542,0.9463354096234049,0.9139394490115239
0.36118018018,0.9547302043182629,0.9467749396023939,0.9142939262381612
0.363181181181,0.9551256737164673,0.9472102308539179,0.9146524260938453
0.365182182182,0.9555166935316954,0.9476413049003638,0.9150146819209684
0.367183183183,0.9559033111471825,0.9480681846165407,0.9153804372635778
0.369184184184,0.9562855740595624,0.9484908941274763,0.9157494455244308
0.371185185185,0.9566635298309021,0.9489094587119187,0.916121469631779
0.373186186186,0.9570372260440693,0.9493239047112435,0.9164962817157603
0.375187187187,0.9574067102612326,0.9497342594434757,0.9168736627942611
0.377188188188,0.9577720299853121,0.9501405511221575,0.9172534024680989
0.379189189189,0.9581332326241997,0.9505428087798032,0.9176352986253645
0.38119019019,0.9584903654575871,0.9509410621957,0.9180191571547516
0.383191191191,0.9588434756062448,0.9513353418278199,0.9184047916677001
0.385192192192,0.9591926100036029,0.9517256787486289,0.918792023229165
0.387193193193,0.9595378153694992,0.9521121045845833,0.9191806800968257
0.389194194194,0.9598791381859607,0.9524946514591175,0.9195705974685411
0.391195195195,0.9602166246748977,0.95287335193894,0.9199616172378561
0.393196196196,0.9605503207775937,0.9532482389834582,0.9203535877573642
0.395197197197,0.9608802721358832,0.9536193458971688,0.9207463636097257
0.397198198198,0.9612065240749128,0.9539867062848532,0.9211398053861463
0.399199199199,0.9615291215873911,0.9543503540094301,0.9215337794721161
0.4012002002,0.961848109319234,0.9547103231523244,0.9219281578402145
0.403201201201,0.9621635315565215,0.9550666479762151,0.9223228178497836
0.405202202202,0.9624754322136825,0.955419362890039,0.9227176420532791
0.407203203203,0.9627838548228347,0.9557685024161275,0.9231125180091055
0.409204204204,0.9630888425242047,0.9561141011593624,0.9235073381007485
0.411205205205,0.9633904380575613,0.9564561937782433,0.9239019993620176
0.413206206206,0.9636886837545996,0.9567948149577655,0.9242964033082184
0.415207207207,0.9639836215322143,0.9571299993840076,0.9246904557730724
0.417208208208,0.964275292886606,0.9574617817203408,0.9250840667512115
0.419209209209,0.9645637388881668,0.9577901965851713,0.9254771502460712
0.42121021021,0.9648490001770964,0.9581152785311319,0.9258696241230192
0.423211211211,0.9651311169596986,0.9584370620256469,0.9262614099675477
0.425212212212,0.9654101290053168,0.958755581432795,0.926652432948375
0.427213213213,0.9656860756438634,0.9590708709963993,0.9270426216852948
0.429214214214,0.9659589957639065,0.9593829648242789,0.9274319081216227
0.431215215215,0.9662289278112733,0.9596918968735991,0.9278202274010882
0.433216216216,0.9664959097881388,0.9599977009372596,0.9282075177490292
0.435217217217,0.9667599792525632,0.9603004106312635,0.9285937203577465
0.437218218218,0.9670211733184495,0.960600059383016,0.9289787792758797
0.439219219219,0.9672795286558905,0.9608966804204981,0.9293626413016733
0.44122022022,0.9675350814918783,0.9611903067622705,0.9297452558800007
0.443221221221,0.9677878676113496,0.9614809712082597,0.9301265750030208
0.445222222222,0.9680379223585437,0.9617687063312846,0.9305065531143459
0.447223223223,0.9682852806386485,0.9620535444692802,0.9308851470166003
0.449224224224,0.9685299769197138,0.9623355177181818,0.9312623157822552
0.451225225225,0.9687720452348122,0.9626146579254327,0.9316380206676287
0.453226226226,0.9690115191844262,0.9628909966840774,0.9320122250299424
0.455227227227,0.9692484319390464,0.9631645653274115,0.932384894247329
0.457228228228,0.9694828162419614,0.9634353949241529,0.9327559956416901
0.459229229229,0.9697147044122247,0.9637035162741078,0.9331254984043069
0.46123023023,0.9699441283477832,0.9639689599043002,0.9334933735241059
0.463231231231,0.970171119528754,0.964231756065541,0.9338595937184898
0.465232232232,0.9703957090208349,0.9644919347294094,0.9342241333666448
0.467233233233,0.9706179274788377,0.9647495255856227,0.9345869684452356
0.469234234234,0.9708378051503308,0.9650045580397727,0.9349480764664073
0.471235235235,0.9710553718793826,0.965257061211407,0.9353074364180127
0.473236236236,0.9712706571103935,0.9655070639324332,0.9356650287059867
0.475237237237,0.9714836898920068,0.9657545947458285,0.9360208350987929
0.477238238238,0.9716944988810916,0.9659996819046353,0.9363748386738701
0.479239239239,0.971903112346786,0.9662423533712255,0.9367270237660076
0.48124024024,0.9721095581745963,0.966482636816818,0.9370773759175821
0.483241241241,0.9723138638705418,0.966720559621231,0.9374258818305894
0.485242242242,0.9725160565653388,0.9669561488728587,0.9377725293204097
0.487243243243,0.97271616301862,0.9671894313688537,0.9381173072712428
0.489244244244,0.9729142096231784,0.9674204336155057,0.938460205593156
0.491245245245,0.9731102224092354,0.9676491818288009,0.9388012151806877
0.493246246246,0.9733042270487225,0.9678757019351526,0.9391403278729485
0.495247247247,0.9734962488595766,0.9681000195722902,0.9394775364151727
0.497248248248,0.97368631281004,0.9683221600902963,0.9398128344216617
0.499249249249,0.9738744435229645,0.9685421485527815,0.9401462163400762
0.50125025025,0.974060665280112,0.9687600097381897,0.9404776774170244
0.503251251251,0.9742450020264516,0.9689757681412194,0.9408072136649042
0.505252252252,0.9744274773744462,0.9691894479743598,0.9411348218299513
0.507253253253,0.9746081146083282,0.9694010731695266,0.9414604993614534
0.509254254254,0.9747869366883595,0.9696106673797945,0.9417842443820857
0.511255255255,0.9749639662550738,0.9698182539812172,0.9421060556593324
0.513256256256,0.975139225633499,0.9700238560747289,0.9424259325779497
0.515257257257,0.9753127368373563,0.9702274964881188,0.9427438751134388
0.517258258258,0.9754845215732346,0.9704291977780766,0.9430598838064893
0.519259259259,0.9756546012447385,0.970628982232298,0.9433739597383596
0.52126026026,0.9758229969566062,0.970826871871649,0.9436861045071614
0.523261261261,0.9759897295187994,0.9710228884523819,0.9439963202050149
0.525262262262,0.9761548194505583,0.9712170534683979,0.9443046093960452
0.527263263263,0.9763182869844258,0.971409388153553,0.944610975095188
0.529264264264,0.9764801520702356,0.971599913484001,0.9449154207477776
0.531265265265,0.9766404343790653,0.971788650180572,0.945217950209888
0.533266266266,0.9767991533071518,0.9719756187111799,0.9455185677294013
0.535267267267,0.9769563279797701,0.9721608392932569,0.9458172779277761
0.537268268268,0.9771119772550722,0.9723443318962112,0.9461140857824922
0.539269269269,0.9772661197278881,0.9725261162439046,0.946408996610147
0.54127027027,0.9774187737334854,0.9727062118171467,0.9467020160501797
0.543271271271,0.9775699573512895,0.9728846378562032,0.9469931500492029
0.545272272272,0.9777196884085614,0.9730614133633159,0.9472824048459167
0.547273273273,0.9778679844840357,0.9732365571052304,0.9475697869565882
0.549274274274,0.9780148629115151,0.9734100876157313,0.9478553031610726
0.551275275275,0.9781603407834234,0.9735820231981811,0.94813896048936
0.553276276276,0.9783044349543167,0.9737523819280606,0.9484207662086261
0.555277277277,0.9784471620443511,0.9739211816555101,0.9487007278107716
0.557278278278,0.9785885384427074,0.9740884400078683,0.9489788530004302
0.559279279279,0.9787285803109748,0.9742541743922083,0.9492551496834297
0.56128028028,0.9788673035864891,0.9744184019978673,0.9495296259556918
0.563281281281,0.9790047239856308,0.9745811397989711,0.949802290092551
0.565282282282,0.9791408570070783,0.9747424045569493,0.950073150538481
0.567283283283,0.9792757179350193,0.9749022128230417,0.9503422158972126
0.569284284284,0.9794093218423195,0.9750605809407938,0.9506094949222295
0.571285285285,0.9795416835936488,0.9752175250485411,0.9508749965076282
0.573286286286,0.9796728178485649,0.9753730610818799,0.9511387296793293
0.575287287287,0.979802739064555,0.9755272047761243,0.9514007035866275
0.577288288288,0.9799314615000362,0.975679971668749,0.951660927494068
0.579289289289,0.9800589992173131,0.9758313771018162,0.9519194107736381
0.58129029029,0.9801853660854949,0.9759814362243858,0.9521761628972625
0.583291291291,0.9803105757833709,0.9761301639949094,0.9524311934295909
0.585292292292,0.9804346418022456,0.9762775751836053,0.9526845120210692
0.587293293293,0.9805575774487333,0.976423684374816,0.9529361284012807
0.589294294294,0.980679395847512,0.9765685059693472,0.9531860523725529
0.591295295295,0.9808001099440384,0.9767120541867859,0.9534342938038138
0.593296296296,0.9809197325072229,0.9768543430677996,0.9536808626246958
0.595297297297,0.981038276132065,0.9769953864764156,0.9539257688198716
0.597298298298,0.9811557532422517,0.977135198102278,0.9541690224236198
0.599299299299,0.981272176092716,0.9772737914628857,0.9544106335146073
0.6013003003,0.981387556772158,0.9774111799058073,0.9546506122108833
0.603301301301,0.981501907205529,0.9775473766108755,0.9548889686650768
0.605302302302,0.9816152391564773,0.9776823945923592,0.9551257130597889
0.607303303303,0.9817275642297594,0.9778162467011131,0.9553608556031762
0.609304304304,0.9818388938736126,0.9779489456267066,0.9555944065247144
0.611305305305,0.9819492393820934,0.9780805038995287,0.9558263760711383
0.613306306306,0.9820586118973801,0.9782109338928706,0.956056774502551
0.615307307307,0.98216702241204,0.9783402478249869,0.9562856120886966
0.617308308308,0.9822744817712629,0.9784684577611331,0.9565128991053894
0.619309309309,0.9823810006750594,0.9785955756155804,0.9567386458310959
0.62131031031,0.9824865896804268,0.9787216131536082,0.9569628625436617
0.623311311311,0.9825912592034809,0.9788465819934733,0.9571855595171802
0.625312312312,0.9826950195215554,0.978970493608357,0.9574067470189966
0.627313313313,0.9827978807752685,0.9790933593282889,0.957626435306843
0.629314314314,0.9828998529705585,0.979215190342048,0.9578446346260993
0.631315315315,0.9830009459806868,0.9793359976990413,0.958061355207176
0.633316316316,0.9831011695482107,0.9794557923111602,0.9582766072630139
0.635317317317,0.9832005332869252,0.9795745849546132,0.9584904009866968
0.637318318318,0.9832990466837751,0.9796923862717378,0.9587027465491731
0.639319319319,0.9833967191007359,0.9798092067727882,0.9589136540970813
0.64132032032,0.9834935597766676,0.9799250568377025,0.9591231337506776
0.643321321321,0.9835895778291378,0.9800399467178468,0.9593311956018602
0.645322322322,0.9836847822562167,0.9801538865377373,0.9595378497122877
0.647323323323,0.983779181938245,0.9802668862967412,0.9597431061115868
0.649324324324,0.9838727856395725,0.9803789558707552,0.959946974795648
0.651325325325,0.9839656020102706,0.9804901050138628,0.9601494657250047
0.653326326326,0.9840576395878182,0.9806003433599703,0.960350588823293
0.655327327327,0.9841489067987595,0.9807096804244211,0.960550353975789
0.657328328328,0.984239411960338,0.9808181256055897,0.9607487710280208
0.659329329329,0.9843291632821028,0.980925688186454,0.9609458497844533
0.66133033033,0.9844181688674909,0.9810323773361472,0.9611416000072412
0.663331331331,0.9845064367153844,0.9811382021114898,0.9613360314150504
0.665332332332,0.9845939747216428,0.9812431714585002,0.9615291536819415
0.667333333333,0.9846807906806111,0.9813472942138853,0.9617209764363172
0.669334334334,0.9847668922866052,0.9814505791065128,0.9619115092599283
0.671335335335,0.9848522871353728,0.981553034758861,0.9621007616869374
0.673336336336,0.9849369827255314,0.981654669688451,0.9622887432030369
0.675337337337,0.9850209864599844,0.9817554923092596,0.9624754632446215
0.677338338338,0.9851043056473141,0.9818555109331115,0.9626609311980107
0.679339339339,0.9851869475031532,0.9819547337710541,0.9628451563987204
0.68134034034,0.9852689191515344,0.9820531689347127,0.9630281481307831
0.683341341341,0.985350227626219,0.9821508244376277,0.9632099156261114
0.685342342342,0.9854308798720048,0.9822477081965727,0.9633904680639072
0.687343343343,0.9855108827460124,0.9823438280328554,0.9635698145701117
0.689344344344,0.9855902430189524,0.9824391916735997,0.9637479642168968
0.691345345345,0.985668967376372,0.9825338067530113,0.9639249260221936
0.693346346346,0.9857470624198825,0.9826276808136238,0.9641007089492608
0.695347347347,0.9858245346683667,0.9827208213075298,0.9642753219062865
0.697348348348,0.9859013905591681,0.9828132355975931,0.964448773746026
0.699349349349,0.9859776364492612,0.9829049309586455,0.964621073265472
0.70135035035,0.9860532786164026,0.9829959145786653,0.9647922292055572
0.703351351351,0.9861283232602657,0.9830861935599408,0.9649622502508867
0.705352352352,0.9862027765035559,0.9831757749202168,0.9651311450295003
0.707353353353,0.9862766443931096,0.9832646655938252,0.9652989221126623
0.709354354354,0.986349932900975,0.9833528724327998,0.9654655900146798
0.711355355355,0.9864226479254762,0.9834404022079754,0.9656311571927443
0.713356356356,0.9864947952922617,0.9835272616100711,0.9657956320468012
0.715357357357,0.9865663807553344,0.9836134572507597,0.9659590229194406
0.717358358358,0.9866374099980679,0.9836989956637198,0.9661213380958125
0.719359359359,0.9867078886342049,0.9837838833056752,0.9662825858035633
0.72136036036,0.986777822208841,0.9838681265574186,0.9664427742127933
0.723361361361,0.9868472161993932,0.9839517317248211,0.9666019114360348
0.725362362362,0.9869160760165532,0.9840347050398268,0.9667600055282484
0.727363363363,0.9869844070052253,0.9841170526614347,0.9669170644868389
0.729364364364,0.9870522144454504,0.9841987806766656,0.9670730962516887
0.731365365365,0.9871195035533157,0.9842798951015155,0.9672281087052069
0.733366366366,0.9871862794818493,0.9843604018818957,0.9673821096723962
0.735367367367,0.9872525473219022,0.9844403068945596,0.967535106920934
0.737368368368,0.9873183121030153,0.9845196159480166,0.9676871081612689
0.739369369369,0.9873835787942746,0.984598334783432,0.9678381210467312
0.74137037037,0.9874483523051514,0.9846764690755153,0.9679881531736565
0.743371371371,0.9875126374863307,0.9847540244333958,0.9681372120815228
0.745372372372,0.9875764391305263,0.9848310064014848,0.9682853052530996
0.747373373373,0.9876397619732836,0.9849074204603268,0.9684324401146078
0.749374374374,0.98770261069377,0.9849832720274375,0.9685786240358927
0.751375375375,0.9877649899155524,0.9850585664581311,0.9687238643306052
0.753376376376,0.9878269042073642,0.9851333090463347,0.9688681682563955
0.755377377377,0.9878883580838591,0.9852075050253919,0.9690115430151147
0.757378378378,0.987949356006354,0.9852811595688545,0.9691539957530257
0.759379379379,0.9880099023835607,0.985354277791264,0.969295533561024
0.76138038038,0.9880700015723056,0.9854268647489202,0.9694361634748657
0.763381381381,0.9881296578782393,0.9854989254406404,0.9695758924754029
0.765382382382,0.9881888755565348,0.9855704648085079,0.9697147274888278
0.767383383383,0.9882476588125754,0.9856414877386084,0.969852675386923
0.769384384384,0.9883060118026312,0.9857119990617577,0.9699897429873185
0.771385385385,0.9883639386345273,0.985782003554218,0.9701259370537549
0.773386386386,0.9884214433682993,0.9858515059384044,0.9702612642963532
0.775387387387,0.9884785300168405,0.9859205108835816,0.9703957313718886
0.777388388388,0.9885352025465394,0.9859890230065499,0.9705293448840719
0.779389389389,0.9885914648779062,0.986057046872323,0.9706621113838338
0.78139039039,0.9886473208861912,0.9861245869947945,0.9707940373696142
0.783391391391,0.9887027744019932,0.9861916478373964,0.9709251292876573
0.785392392392,0.9887578292118583,0.9862582338137473,0.9710553935323083
0.787393393393,0.9888124890588711,0.9863243492882923,0.9711848364463166
0.789394394394,0.9888667576432354,0.9863899985769328,0.9713134643211405
0.791395395395,0.9889206386228468,0.9864551859476486,0.9714412833972558
0.793396396396,0.9889741356138575,0.9865199156211103,0.9715682998644678
0.795397397397,0.9890272521912309,0.9865841917712836,0.971694519862226
0.797398398398,0.9890799918892894,0.9866480185260253,0.9718199494799408
0.799399399399,0.9891323582022538,0.9867113999676697,0.9719445947573032
0.8014004004,0.9891843545847734,0.9867743401336081,0.9720684616846071
0.803401401401,0.9892359844524502,0.98683684301686,0.972191556203072
0.805402402402,0.9892872511823533,0.9868989125666353,0.972313884205169
0.807403403403,0.9893381581135272,0.9869605526888896,0.9724354515349479
0.809404404404,0.9893887085474916,0.9870217672468713,0.9725562639883658
0.811405405405,0.989438905748734,0.9870825600616613,0.9726763273136165
0.813406406406,0.9894887529451956,0.9871429349127044,0.9727956472114618
0.815407407407,0.9895382533287486,0.9872028955383346,0.9729142293355632
0.817408408408,0.9895874100556685,0.9872624456362917,0.9730320792928141
0.819409409409,0.9896362262470976,0.9873215888642314,0.9731492026436741
0.82141041041,0.9896847049895021,0.9873803288402283,0.9732656049025019
0.823411411411,0.9897328493351236,0.9874386691432715,0.9733812915378898
0.825412412412,0.9897806623024223,0.9874966133137539,0.9734962679729984
0.827413413413,0.9898281468765151,0.987554164853954,0.9736105395858908
